10а,Неустроев Харрисон Публиевич
I
Алеутский Болеслав Гейдарович,М,2008.01.19,+7(731)770-45-89,+7(713)001-30-96
Сороковых Джохар Мелентьевич,М,2007.09.04,+7(393)950-05-08,+7(671)059-31-91
Магидов Автандил Джейкобович,М,2007.05.12,+7(997)806-44-16,+7(586)060-46-80
Сплендорова Андрея Айратовна,Ж,2007.05.20,+7(984)900-19-71,+7(578)051-38-90
Белоконева Леокадия Анатольевна,Ж,2007.04.07,+7(859)809-80-31,+7(370)991-17-16
Горбаньа Михалина Лукинична,Ж,2007.11.12,+7(639)078-91-00,+7(911)757-98-65
Хусит Иржи Валентинович,М,2007.03.11,+7(057)673-48-83,+7(176)149-69-76
Ягупова Геласия Гвидовна,Ж,2007.11.11,+7(887)898-36-31,+7(356)814-63-36
Ракчеева Агафья Гордеевна,Ж,2007.02.16,+7(950)188-94-54,+7(951)957-17-41
Паринова Элиана Вячеславовна,Ж,2007.09.10,+7(770)941-78-69,+7(178)541-13-83
Груднев Тимофей Арефаович,М,2007.08.24,+7(383)735-70-16,+7(608)090-09-63
Николахина Радослава Гурьевна,Ж,2007.11.01,+7(680)890-89-48,+7(081)994-38-36
II
Камский Натаниэль Натанович,М,2007.12.31,+7(893)849-07-80,+7(748)160-37-03
Иларионова Александра Элджерноновна,Ж,2007.03.28,+7(949)075-84-98,+7(194)718-61-91
Евсина Рената Мартыновна,Ж,2007.03.03,+7(307)576-37-58,+7(650)900-53-34
Шишебарова Джана Галактионовна,Ж,2007.02.01,+7(960)038-31-01,+7(669)946-83-81
Непорядьев Мечислав Никанорович,М,2007.01.12,+7(540)837-07-91,+7(301)158-41-10
Талаев Отто Лаврентьевич,М,2007.04.17,+7(157)477-50-14,+7(165)960-79-46
Анисковеца Андроника Аркадьевна,Ж,2007.07.15,+7(587)076-98-46,+7(090)569-07-16
Виножадова Аида Витальевна,Ж,2008.01.01,+7(360)544-16-38,+7(878)851-53-39
Данюшевская Рема Энриковна,Ж,2008.01.02,+7(160)619-77-33,+7(738)436-61-98
Атиков Юлиус Марчеллович,М,2007.11.27,+7(969)373-95-74,+7(539)606-96-11
Татищева Зари Дарьевна,Ж,2007.10.12,+7(980)000-50-05,+7(067)376-13-39
Бедарев Бонавентура Мухаммедович,М,2007.02.07,+7(513)813-56-08,+7(891)496-87-60
